#Frame      Mode1    Mode2    Mode3
  119118 -170.114  -86.015 -186.276
  119119 -169.225  -86.968 -185.172
  119120 -169.541  -85.319 -185.742
  119121 -171.308  -84.771 -184.992
  119122 -169.400  -84.082 -183.642
  119123 -168.545  -83.133 -181.824
  119124 -171.808  -84.609 -181.197
  119125 -171.139  -82.630 -184.019
  119126 -169.813  -82.739 -185.655
  119127 -170.652  -84.133 -186.708
  119128 -168.657  -82.018 -185.898
  119129 -170.056  -83.608 -184.936
  119130 -168.038  -83.355 -185.130
  119131 -170.041  -84.985 -183.126
  119132 -169.225  -81.474 -183.556
  119133 -168.780  -81.474 -183.989
  119134 -171.120  -83.032 -186.301
  119135 -173.489  -84.019 -185.634
  119136 -171.631  -85.531 -188.453
  119137 -170.590  -83.982 -189.067
  119138 -169.601  -84.939 -188.552
  119139 -169.578  -85.490 -188.417
  119140 -168.512  -87.228 -189.881
  119141 -168.631  -87.019 -189.561
  119142 -170.396  -83.615 -188.363
  119143 -172.556  -85.503 -187.042
  119144 -176.004  -86.671 -186.234
  119145 -174.411  -85.462 -187.366
  119146 -172.473  -87.226 -186.629
  119147 -173.539  -88.272 -187.161
  119148 -172.328  -87.867 -189.510
  119149 -171.071  -89.946 -186.850
  119150 -169.013  -85.384 -188.501
  119151 -173.483  -86.538 -186.177
  119152 -169.164  -88.626 -185.483
  119153 -169.924  -91.210 -185.270
  119154 -171.002  -89.895 -186.271
  119155 -168.754  -87.816 -183.468
  119156 -169.964  -87.485 -187.275
  119157 -170.321  -86.667 -185.979
  119158 -172.461  -87.752 -187.147
  119159 -173.230  -86.336 -187.914
  119160 -168.034  -87.027 -186.498
  119161 -167.665  -87.513 -189.481
  119162 -167.456  -86.862 -188.300
  119163 -167.353  -83.333 -187.977
  119164 -164.869  -84.185 -184.821
  119165 -167.406  -83.748 -186.102
  119166 -164.358  -83.804 -187.859
  119167 -163.033  -85.077 -188.286
  119168 -167.963  -83.433 -186.948
  119169 -168.245  -88.248 -191.685
  119170 -169.041  -85.504 -187.312
  119171 -169.612  -83.505 -187.129
  119172 -170.645  -85.789 -186.770
  119173 -172.341  -82.632 -186.785
  119174 -172.698  -84.172 -185.934
  119175 -177.057  -84.442 -183.935
  119176 -174.199  -83.911 -184.745
  119177 -175.924  -83.098 -184.351
  119178 -177.280  -84.320 -185.052
  119179 -176.089  -85.282 -182.174
  119180 -179.583  -87.393 -183.093
  119181 -181.993  -89.711 -185.476
  119182 -181.296  -89.508 -184.170
  119183 -180.241  -85.957 -183.606
  119184 -174.699  -85.445 -186.446
  119185 -173.766  -86.905 -187.119
  119186 -170.963  -87.190 -188.411
  119187 -172.790  -83.378 -184.136
  119188 -171.585  -86.984 -184.868
  119189 -172.064  -85.852 -187.612
  119190 -168.232  -85.848 -186.119
  119191 -168.238  -85.646 -184.780
  119192 -169.906  -86.091 -183.312
  119193 -171.363  -88.970 -182.368
  119194 -169.831  -90.665 -185.225
  119195 -170.106  -93.338 -185.163
  119196 -169.914  -93.397 -186.066
  119197 -173.399  -89.073 -185.683
  119198 -172.830  -87.276 -185.826
  119199 -172.436  -89.380 -185.623
  119200 -169.550  -87.528 -187.668
  119201 -174.494  -89.101 -185.156
  119202 -178.843  -88.174 -183.700
  119203 -175.561  -87.586 -184.139
  119204 -177.609  -90.902 -185.460
  119205 -178.222  -89.056 -182.773
  119206 -178.964  -91.081 -181.014
  119207 -180.034  -89.992 -182.792
  119208 -180.758  -91.109 -181.983
  119209 -180.814  -92.719 -182.008
  119210 -184.611  -91.230 -182.505
  119211 -182.258  -87.932 -182.720
  119212 -180.602  -87.466 -183.570
  119213 -175.565  -87.980 -184.405
  119214 -176.682  -87.865 -184.348
  119215 -177.454  -89.370 -183.060
  119216 -177.128  -87.275 -181.925
  119217 -173.826  -86.712 -183.841
  119218 -177.002  -89.942 -183.444
  119219 -177.435  -90.684 -184.292
  119220 -176.519  -90.793 -182.275
  119221 -178.115  -90.145 -181.414
  119222 -177.441  -92.258 -182.739
  119223 -177.705  -88.184 -181.353
  119224 -175.235  -88.780 -183.136
  119225 -172.869  -90.744 -183.935
  119226 -171.857  -87.527 -183.914
  119227 -172.071  -87.149 -184.579
  119228 -169.142  -85.158 -186.297
  119229 -168.998  -86.993 -185.869
  119230 -168.216  -90.839 -186.422
  119231 -163.073  -91.265 -187.622
  119232 -163.795  -91.034 -185.816
  119233 -164.902  -90.445 -186.600
  119234 -164.683  -92.716 -187.012
  119235 -167.266  -90.496 -185.239
  119236 -165.204  -89.932 -184.017
  119237 -164.380  -87.209 -187.332
  119238 -163.518  -85.616 -187.491
  119239 -165.097  -82.441 -186.807
  119240 -167.981  -80.705 -186.709
  119241 -165.541  -81.682 -186.693
  119242 -166.153  -84.484 -186.702
  119243 -165.074  -87.603 -187.077
  119244 -169.033  -88.416 -184.472
  119245 -171.057  -86.745 -184.179
  119246 -170.300  -91.624 -185.237
  119247 -170.944  -87.683 -184.447
  119248 -169.360  -86.348 -184.988
  119249 -170.088  -88.569 -183.985
  119250 -168.982  -86.465 -184.262
  119251 -166.686  -89.845 -186.824
  119252 -167.113  -88.498 -187.657
  119253 -164.681  -90.179 -185.535
  119254 -164.129  -92.113 -187.863
  119255 -167.981  -93.540 -186.122
  119256 -167.470  -93.399 -185.383
  119257 -173.860  -92.283 -185.310
  119258 -171.302  -93.092 -185.409
  119259 -168.397  -93.489 -184.982
  119260 -172.538  -93.129 -182.225
  119261 -173.207  -95.424 -179.009
  119262 -176.781  -95.205 -182.816
  119263 -174.528  -91.070 -179.948
  119264 -175.572  -91.523 -181.756
  119265 -176.258  -88.887 -183.475
  119266 -174.006  -90.281 -181.952
  119267 -173.126  -89.252 -183.586
  119268 -172.929  -92.772 -182.834
  119269 -172.657  -90.029 -182.437
  119270 -169.413  -90.152 -184.222
  119271 -169.501  -92.001 -182.895
  119272 -171.532  -93.153 -183.717
  119273 -170.498  -90.474 -182.358
  119274 -168.014  -90.048 -180.955
  119275 -168.334  -90.752 -182.205
  119276 -172.217  -93.514 -180.015
  119277 -172.077  -92.451 -179.453
  119278 -170.574  -92.866 -183.138
  119279 -168.534  -95.211 -185.097
  119280 -167.853  -92.149 -183.784
  119281 -165.624  -90.636 -181.840
  119282 -166.337  -89.319 -180.616
  119283 -170.392  -89.312 -183.408
  119284 -173.044  -87.817 -180.989
  119285 -171.312  -88.990 -181.218
  119286 -169.699  -85.024 -181.531
  119287 -174.574  -89.585 -181.447
  119288 -171.079  -88.327 -179.978
  119289 -171.235  -91.083 -179.589
  119290 -171.031  -91.757 -180.415
  119291 -172.136  -88.724 -181.252
  119292 -170.310  -89.878 -183.449
  119293 -167.336  -90.283 -183.244
  119294 -169.811  -89.732 -182.760
  119295 -171.210  -91.879 -182.957
  119296 -170.424  -91.349 -182.772
  119297 -168.679  -88.108 -181.431
  119298 -169.333  -89.758 -182.434
  119299 -168.751  -91.153 -181.467
  119300 -172.417  -92.286 -181.331
  119301 -173.950  -94.477 -181.891
  119302 -172.133  -94.809 -182.697
  119303 -174.575  -92.982 -182.226
  119304 -173.213  -90.979 -182.427
  119305 -175.155  -91.454 -184.440
  119306 -170.157  -89.002 -185.469
  119307 -171.666  -87.711 -182.741
  119308 -170.050  -90.103 -183.532
  119309 -173.963  -89.157 -182.555
  119310 -174.667  -92.964 -183.181
  119311 -174.126  -94.464 -182.698
  119312 -171.474  -92.645 -182.481
  119313 -172.096  -91.040 -181.870
  119314 -175.031  -92.682 -181.599
  119315 -174.101  -90.155 -180.524
  119316 -170.231  -90.503 -183.156
  119317 -171.516  -90.365 -182.178
  119318 -172.268  -92.257 -182.037
  119319 -170.580  -90.126 -181.243
  119320 -174.282  -91.817 -179.837
  119321 -173.853  -90.804 -180.916
  119322 -171.711  -90.242 -180.673
  119323 -172.228  -90.646 -179.196
  119324 -176.062  -93.696 -180.033
  119325 -177.260  -91.235 -177.744
  119326 -175.074  -91.587 -176.486
  119327 -174.608  -92.481 -175.715
  119328 -168.810  -92.518 -179.689
  119329 -169.843  -91.447 -178.236
  119330 -167.540  -92.919 -177.161
  119331 -169.636  -93.861 -177.847
  119332 -168.678  -93.589 -177.154
  119333 -166.300  -94.674 -179.275
  119334 -169.056  -96.904 -178.945
  119335 -166.802  -96.901 -179.250
  119336 -169.789  -95.900 -180.609
  119337 -171.035  -97.331 -181.652
  119338 -168.664  -97.080 -180.437
  119339 -172.630  -96.269 -180.938
  119340 -170.297  -96.598 -180.397
  119341 -172.735  -94.807 -179.958
  119342 -171.542  -94.817 -180.764
  119343 -166.939  -95.421 -181.941
  119344 -170.012  -97.108 -182.700
  119345 -167.740  -94.243 -182.910
  119346 -166.454  -96.370 -183.185
  119347 -168.273  -96.189 -180.041
  119348 -169.890  -95.759 -179.944
  119349 -170.539  -95.137 -181.245
  119350 -172.651  -94.327 -181.135
  119351 -175.250  -93.589 -178.177
  119352 -174.756  -92.300 -178.726
  119353 -174.296  -91.528 -178.490
  119354 -173.765  -89.241 -178.584
  119355 -176.447  -90.355 -178.084
  119356 -176.186  -89.192 -175.800
  119357 -174.463  -90.778 -176.831
  119358 -173.796  -91.243 -177.837
  119359 -172.193  -89.122 -176.817
  119360 -170.907  -90.699 -178.477
  119361 -172.478  -90.195 -178.670
  119362 -173.391  -91.783 -178.219
  119363 -176.454  -94.494 -178.084
  119364 -175.481  -91.378 -178.262
  119365 -176.354  -92.163 -175.599
  119366 -177.423  -92.078 -175.640
  119367 -182.847  -93.117 -176.646
  119368 -177.347  -91.495 -176.187
  119369 -177.407  -91.015 -175.540
  119370 -176.865  -91.473 -176.586
  119371 -176.354  -89.540 -175.412
  119372 -173.866  -94.190 -175.148
  119373 -176.171  -91.424 -173.579
  119374 -172.922  -91.954 -175.835
  119375 -174.171  -93.504 -175.646
  119376 -174.612  -92.761 -172.955
  119377 -175.481  -92.464 -171.388
  119378 -176.316  -91.187 -172.603
  119379 -176.845  -89.767 -171.780
  119380 -176.454  -90.239 -172.260
  119381 -176.615  -88.746 -172.107
  119382 -175.206  -88.810 -170.745
  119383 -174.944  -88.357 -170.922
  119384 -177.298  -92.668 -172.261
  119385 -175.922  -89.469 -172.515
  119386 -176.075  -91.918 -170.254
  119387 -175.164  -94.326 -173.148
  119388 -174.365  -93.425 -171.576
  119389 -174.512  -93.141 -174.475
  119390 -173.615  -88.728 -174.642
  119391 -170.980  -91.266 -175.229
  119392 -174.497  -92.180 -173.373
  119393 -173.047  -92.758 -174.465
  119394 -173.649  -95.652 -174.521
  119395 -173.357  -95.990 -172.547
  119396 -174.511  -96.425 -169.889
  119397 -175.098  -96.059 -171.639
  119398 -181.219  -96.506 -169.787
  119399 -178.952 -100.296 -170.652
  119400 -178.808  -98.513 -171.255
  119401 -178.265  -98.072 -170.307
  119402 -178.554  -98.929 -171.158
  119403 -180.073  -98.222 -171.841
  119404 -182.023  -96.072 -171.936
  119405 -183.158  -96.555 -172.298
  119406 -182.467  -95.317 -171.481
  119407 -181.775  -94.706 -174.196
  119408 -178.201  -92.978 -174.130
  119409 -178.396  -94.273 -173.672
  119410 -179.169  -91.834 -174.086
  119411 -181.836  -94.192 -172.788
  119412 -177.279  -92.252 -173.186
  119413 -176.079  -91.669 -173.647
  119414 -179.484  -96.386 -172.766
  119415 -176.563  -95.281 -174.789
  119416 -178.137  -96.809 -172.314
  119417 -179.872  -94.480 -171.130
  119418 -180.746  -97.139 -171.402
  119419 -183.668  -97.288 -173.226
  119420 -176.245  -94.589 -172.336
  119421 -177.779  -94.854 -172.532
  119422 -176.004  -92.695 -171.099
  119423 -176.609  -92.905 -171.266
  119424 -174.678  -93.853 -173.184
  119425 -177.135  -96.583 -170.339
  119426 -177.562  -96.310 -171.148
  119427 -176.305  -94.355 -172.397
  119428 -174.914  -93.925 -173.627
  119429 -176.203  -93.873 -174.572
  119430 -179.476  -93.334 -174.330
  119431 -180.382  -96.557 -173.810
  119432 -180.413  -93.905 -172.569
  119433 -180.867  -92.508 -172.884
  119434 -177.678  -93.515 -174.807
  119435 -179.163  -94.795 -172.390
  119436 -178.166  -94.852 -172.556
  119437 -178.744  -94.696 -171.204
  119438 -178.336  -98.181 -169.968
  119439 -179.303  -98.758 -170.208
  119440 -181.604  -96.886 -167.721
  119441 -183.730  -97.491 -168.046
  119442 -181.022  -94.654 -168.425
  119443 -181.760  -96.244 -168.713
  119444 -178.937  -95.346 -169.345
  119445 -179.986  -95.926 -169.525
  119446 -180.565  -97.157 -170.652
  119447 -179.443  -95.961 -168.912
  119448 -179.323  -95.387 -168.361
  119449 -177.951  -93.961 -170.682
  119450 -178.218  -94.006 -173.438
  119451 -176.872  -92.917 -170.334
  119452 -178.660  -93.535 -170.288
  119453 -178.034  -91.272 -170.196
  119454 -177.945  -93.822 -170.141
  119455 -173.879  -90.721 -168.624
  119456 -176.737  -92.505 -168.191
  119457 -177.958  -90.555 -168.167
  119458 -178.153  -90.826 -167.492
  119459 -174.486  -90.336 -168.352
  119460 -175.375  -90.827 -170.671
  119461 -175.677  -90.951 -170.101
  119462 -177.136  -93.398 -169.740
  119463 -176.800  -92.527 -170.291
  119464 -178.427  -90.171 -171.767
  119465 -182.895  -91.967 -169.819
  119466 -181.574  -90.802 -171.323
  119467 -178.539  -92.137 -172.225
  119468 -181.188  -92.088 -171.127
  119469 -185.165  -93.808 -169.255
  119470 -185.660  -92.645 -169.365
  119471 -186.221  -93.578 -173.324
  119472 -184.448  -96.059 -172.383
  119473 -182.507  -94.024 -170.341
  119474 -181.487  -96.755 -172.805
  119475 -180.832  -99.085 -174.156
  119476 -179.600  -96.555 -173.817
  119477 -181.802  -94.824 -171.245
  119478 -179.938  -96.878 -170.631
  119479 -178.946  -96.731 -170.545
  119480 -181.226  -94.996 -172.144
  119481 -177.611  -95.646 -173.743
  119482 -178.434  -93.052 -173.163
  119483 -178.316  -89.710 -174.499
  119484 -177.952  -93.849 -175.476
  119485 -176.962  -94.735 -177.645
  119486 -173.833  -95.946 -177.292
  119487 -171.346  -95.023 -177.021
  119488 -172.826  -96.148 -174.840
  119489 -174.725  -94.917 -174.795
  119490 -175.305  -96.510 -177.443
  119491 -175.528  -96.746 -178.166
  119492 -173.768  -96.126 -178.649
  119493 -175.536  -93.962 -178.616
  119494 -175.854  -93.187 -177.857
  119495 -180.487  -95.627 -178.264
  119496 -181.079  -94.525 -176.447
  119497 -179.070  -95.031 -177.581
  119498 -176.312  -95.066 -181.064
  119499 -180.020  -93.391 -179.362
  119500 -178.677  -91.394 -178.196
  119501 -177.871  -88.640 -178.522
  119502 -176.915  -91.495 -177.560
  119503 -177.185  -94.143 -179.971
  119504 -180.015  -92.079 -180.433
  119505 -180.164  -93.098 -177.292
  119506 -178.001  -90.315 -179.061
  119507 -176.062  -91.488 -180.221
  119508 -176.345  -89.098 -180.106
  119509 -179.309  -93.583 -175.958
  119510 -178.406  -91.442 -178.618
  119511 -177.613  -90.519 -177.199
  119512 -180.029  -87.545 -176.598
  119513 -180.745  -89.000 -178.235
  119514 -178.817  -89.044 -177.360
  119515 -179.398  -91.407 -181.556
  119516 -178.568  -91.135 -179.798
  119517 -180.176  -91.425 -179.505
  119518 -180.167  -93.292 -180.256
  119519 -177.299  -90.970 -177.854
  119520 -179.307  -90.887 -177.670
  119521 -179.209  -89.461 -179.456
  119522 -178.438  -91.071 -177.169
  119523 -180.102  -90.873 -177.471
  119524 -179.861  -89.632 -175.479
  119525 -180.714  -87.862 -176.627
  119526 -179.358  -90.211 -175.497
  119527 -179.772  -93.296 -176.353
  119528 -180.607  -91.308 -175.426
  119529 -179.859  -89.523 -178.054
  119530 -180.504  -91.501 -177.507
  119531 -184.251  -94.601 -177.229
  119532 -181.066  -95.001 -177.843
  119533 -181.535  -99.391 -179.366
  119534 -185.628  -99.009 -179.320
  119535 -187.086  -96.535 -176.312
  119536 -188.955  -98.017 -176.490
  119537 -188.256  -97.157 -176.385
  119538 -188.310  -96.635 -174.529
  119539 -185.178 -101.894 -177.180
  119540 -180.295  -98.484 -176.440
  119541 -184.154  -99.548 -177.814
  119542 -183.168  -97.488 -175.284
  119543 -181.085  -99.638 -176.639
  119544 -183.856  -98.310 -176.408
  119545 -184.587  -98.720 -174.010
  119546 -185.144  -98.368 -175.149
  119547 -186.770  -99.476 -177.093
  119548 -185.552 -101.978 -175.535
  119549 -183.677 -102.427 -175.210
  119550 -184.129 -101.049 -175.100
  119551 -182.929 -101.820 -173.502
  119552 -185.168 -103.245 -170.267
  119553 -185.448 -106.661 -170.913
  119554 -186.548 -102.219 -171.827
  119555 -186.121 -101.629 -172.817
  119556 -185.112 -100.886 -173.689
  119557 -186.823 -100.743 -174.406
  119558 -184.125 -100.508 -172.212
  119559 -182.595 -100.184 -173.369
  119560 -182.280 -101.649 -171.544
  119561 -182.374  -99.826 -171.717
  119562 -185.851 -101.151 -172.549
  119563 -187.654  -99.989 -169.845
  119564 -184.560 -100.043 -171.092
  119565 -186.915  -99.458 -171.007
  119566 -184.559 -102.590 -170.315
  119567 -184.100 -102.237 -170.551
  119568 -184.096 -100.500 -172.666
  119569 -182.164  -99.322 -172.288
  119570 -181.742  -96.602 -172.134
  119571 -179.737  -98.083 -170.306
  119572 -182.835  -97.404 -169.446
  119573 -181.445  -95.325 -170.691
  119574 -183.735  -97.778 -169.977
  119575 -184.734  -97.378 -170.164
  119576 -184.702 -101.212 -170.464
  119577 -186.502  -98.755 -168.907
  119578 -184.639 -100.848 -170.194
  119579 -184.270 -100.096 -172.274
  119580 -186.123  -99.359 -171.274
  119581 -183.766 -101.882 -171.059
  119582 -186.040 -100.641 -170.171
  119583 -187.541 -100.384 -170.513
  119584 -185.576  -99.318 -169.552
  119585 -184.581  -99.292 -172.635
  119586 -185.138  -99.998 -171.876
  119587 -184.952 -102.737 -172.713
  119588 -187.821 -100.542 -169.619
  119589 -186.567 -102.540 -171.090
  119590 -183.126  -98.885 -172.506
  119591 -184.985  -96.210 -170.965
  119592 -182.759  -97.745 -173.122
  119593 -181.864  -99.807 -175.012
  119594 -180.180 -102.128 -176.576
  119595 -180.716 -103.829 -175.305
  119596 -181.267 -100.184 -174.237
  119597 -180.331  -98.866 -175.714
  119598 -181.594  -99.914 -174.615
  119599 -183.673  -98.534 -173.074
  119600 -186.070 -100.715 -171.736
  119601 -184.108 -104.457 -171.631
  119602 -184.504 -104.270 -172.083
  119603 -186.731 -105.247 -171.148
  119604 -187.110 -106.746 -169.685
  119605 -186.428 -103.809 -168.204
  119606 -186.809 -106.491 -168.223
  119607 -189.101 -108.402 -166.473
  119608 -189.523 -108.307 -169.190
  119609 -190.447 -108.832 -169.147
  119610 -186.178 -106.577 -168.553
  119611 -187.041 -105.725 -166.530
  119612 -185.287 -106.714 -168.413
  119613 -186.988 -108.588 -167.876
  119614 -186.970 -106.554 -168.386
  119615 -187.485 -103.815 -168.628
  119616 -186.392 -104.560 -169.469
  119617 -185.068 -107.763 -169.351
  119618 -183.721 -107.023 -170.679
  119619 -182.924 -108.530 -168.910
  119620 -182.431 -106.982 -169.784
  119621 -179.303 -107.349 -172.394
  119622 -176.614 -106.932 -170.224
  119623 -177.862 -108.169 -172.366
  119624 -178.170 -106.735 -172.655
  119625 -180.150 -105.941 -170.215
  119626 -182.248 -109.573 -170.409
  119627 -180.512 -106.405 -170.948
  119628 -178.530 -106.943 -169.627
  119629 -176.264 -106.123 -169.714
  119630 -179.730 -108.947 -165.951
  119631 -180.310 -108.295 -167.754
  119632 -179.180 -111.114 -170.028
